time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-15 00:00:00+00:00,2.0,2.0,135,35
2022-08-16 00:00:00+00:00,17.0,7.0,180,38
2022-08-17 00:00:00+00:00,1.0,1.0,161,40
2022-08-18 00:00:00+00:00,,,165,42
2022-08-19 00:00:00+00:00,5.0,4.0,174,37
2022-08-20 00:00:00+00:00,5.0,3.0,41,15
2022-08-21 00:00:00+00:00,2.0,2.0,90,20
2022-08-22 00:00:00+00:00,9.0,8.0,170,38
2022-08-23 00:00:00+00:00,6.0,3.0,158,36
2022-08-24 00:00:00+00:00,5.0,5.0,220,31
2022-08-25 00:00:00+00:00,8.0,8.0,223,47
2022-08-26 00:00:00+00:00,2.0,2.0,136,31
2022-08-27 00:00:00+00:00,5.0,5.0,56,14
2022-08-28 00:00:00+00:00,,,71,14
