time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-12 00:00:00+00:00,6,6,259,41
2024-03-13 00:00:00+00:00,30,17,318,43
2024-03-14 00:00:00+00:00,13,10,407,34
2024-03-15 00:00:00+00:00,87,37,223,34
2024-03-16 00:00:00+00:00,18,10,83,17
2024-03-17 00:00:00+00:00,7,5,71,17
2024-03-18 00:00:00+00:00,43,22,392,39
2024-03-19 00:00:00+00:00,224,66,551,52
2024-03-20 00:00:00+00:00,10,9,335,44
2024-03-21 00:00:00+00:00,36,18,311,44
2024-03-22 00:00:00+00:00,11,10,333,39
2024-03-23 00:00:00+00:00,8,7,144,13
2024-03-24 00:00:00+00:00,6,5,104,17
2024-03-25 00:00:00+00:00,1,1,172,36
