time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-09 00:00:00+00:00,7,7,13,8
2023-12-10 00:00:00+00:00,4,4,33,12
2023-12-11 00:00:00+00:00,19,16,146,26
2023-12-12 00:00:00+00:00,12,11,344,43
2023-12-13 00:00:00+00:00,55,28,290,45
2023-12-14 00:00:00+00:00,5,5,174,38
2023-12-15 00:00:00+00:00,4,4,169,32
2023-12-16 00:00:00+00:00,5,5,142,13
2023-12-17 00:00:00+00:00,5,5,15,8
2023-12-18 00:00:00+00:00,5,5,140,35
2023-12-19 00:00:00+00:00,15,11,207,37
2023-12-20 00:00:00+00:00,6,6,234,30
2023-12-21 00:00:00+00:00,8,8,167,36
2023-12-22 00:00:00+00:00,1,1,129,26
