time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-01 00:00:00+00:00,9,9,179,41
2023-06-02 00:00:00+00:00,4,4,429,27
2023-06-03 00:00:00+00:00,5,5,31,5
2023-06-04 00:00:00+00:00,8,7,158,13
2023-06-05 00:00:00+00:00,5,5,97,25
2023-06-06 00:00:00+00:00,20,12,202,38
2023-06-07 00:00:00+00:00,4,4,153,32
2023-06-08 00:00:00+00:00,9,9,191,36
2023-06-09 00:00:00+00:00,7,7,196,38
2023-06-10 00:00:00+00:00,7,5,37,12
2023-06-11 00:00:00+00:00,4,4,63,19
2023-06-12 00:00:00+00:00,7,7,123,27
2023-06-13 00:00:00+00:00,5,5,143,34
2023-06-14 00:00:00+00:00,2,2,182,33
