time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-22 00:00:00+00:00,3,2,109,24
2024-09-23 00:00:00+00:00,3,3,338,39
2024-09-24 00:00:00+00:00,3,2,337,46
2024-09-25 00:00:00+00:00,5,3,381,46
2024-09-26 00:00:00+00:00,2,2,131,37
2024-09-27 00:00:00+00:00,4,2,38,25
2024-09-28 00:00:00+00:00,4,3,18,10
2024-09-29 00:00:00+00:00,2,2,24,10
2024-09-30 00:00:00+00:00,2,2,61,25
2024-10-01 00:00:00+00:00,3,2,79,22
2024-10-02 00:00:00+00:00,3,3,163,34
2024-10-03 00:00:00+00:00,2,2,63,36
2024-10-04 00:00:00+00:00,4,2,49,20
2024-10-05 00:00:00+00:00,2,2,44,10
